9,1602,10,1,0
9,1618,10,1,0
9,1643,10,1,0
10,1650,11,1,0
10,1656,11,1,0
10,1674,11,1,0
33,1612,55,3,0
33,1614,55,3,0
34,1585,56,3,0
34,1595,56,3,0
53,1618,54,2,1
54,1650,55,2,1
54,1656,55,2,1
77,1661,99,3,0
78,1585,100,3,0
78,1594,100,3,0
78,1597,100,3,0
78,1628,100,3,0
78,1645,100,3,0
97,1618,98,2,1
98,1650,99,2,1
98,1656,99,2,1
121,1619,143,3,0
121,1630,143,3,0
141,1618,142,2,1
142,1650,143,2,1
142,1656,143,2,1
165,1630,187,3,0
166,1599,188,3,0
166,1625,188,3,0
166,1683,188,3,0
185,1618,186,2,1
186,1610,187,2,1
186,1650,187,2,1
186,1656,187,2,1
209,1601,231,3,0
210,1599,232,3,0
210,1624,232,3,0
210,1670,232,3,0
229,1618,230,2,1
230,1610,231,2,1
230,1650,231,2,1
230,1656,231,2,1
254,1603,276,3,0
254,1609,276,3,0
254,1626,276,3,0
254,1629,276,3,0
254,1631,276,3,0
254,1635,276,3,0
254,1670,276,3,0
254,1679,276,3,0
273,1618,274,2,1
274,1610,275,2,1
274,1650,275,2,1
274,1656,275,2,1
318,1610,319,2,1
318,1656,319,2,1
362,1610,363,2,1
362,1656,363,2,1
406,1610,407,2,1
406,1656,407,2,1
450,1610,451,2,1
494,1610,495,2,1
538,1610,539,2,1
582,1610,583,2,1
626,1610,627,2,1
670,1610,671,2,1
714,1610,715,2,1
826,1667,848,3,0
870,1646,892,3,0
870,1667,892,3,0
890,1613,891,2,1
914,1641,936,3,0
934,1613,935,2,1
958,1641,980,3,0
978,1613,979,2,1
1021,1587,1022,2,1
1021,1602,1022,2,1
1022,1613,1023,2,1
1022,1674,1023,2,1
1065,1587,1066,2,1
1065,1602,1066,2,1
1065,1643,1066,2,1
1066,1613,1067,2,1
1066,1674,1067,2,1
1109,1587,1110,2,1
1109,1602,1110,2,1
1109,1643,1110,2,1
1110,1613,1111,2,1
1110,1674,1111,2,1
1153,1587,1154,2,1
1153,1602,1154,2,1
1153,1643,1154,2,1
1154,1613,1155,2,1
1154,1674,1155,2,1
1197,1587,1198,2,1
1197,1602,1198,2,1
1197,1643,1198,2,1
1198,1613,1199,2,1
1198,1674,1199,2,1
1241,1587,1242,2,1
1241,1602,1242,2,1
1241,1643,1242,2,1
1242,1613,1243,2,1
1242,1674,1243,2,1
1285,1587,1286,2,1
1285,1602,1286,2,1
1285,1618,1286,2,1
1285,1643,1286,2,1
1286,1613,1287,2,1
1286,1674,1287,2,1
1289,1591,1290,2,1
1311,1591,1312,2,1
1329,1587,1330,2,1
1329,1602,1330,2,1
1329,1618,1330,2,1
1329,1643,1330,2,1
1330,1613,1331,2,1
1330,1650,1331,2,1
1330,1674,1331,2,1
1373,1587,1374,2,1
1373,1602,1374,2,1
1373,1618,1374,2,1
1373,1643,1374,2,1
1374,1613,1375,2,1
1374,1650,1375,2,1
1374,1674,1375,2,1
1397,1655,1419,3,0
1417,1587,1418,2,1
1417,1602,1418,2,1
1417,1618,1418,2,1
1417,1643,1418,2,1
1418,1613,1419,2,1
1418,1650,1419,2,1
1418,1674,1419,2,1
1442,1592,1464,3,0
1442,1675,1464,3,0
1461,1587,1462,2,1
1461,1602,1462,2,1
1461,1618,1462,2,1
1461,1643,1462,2,1
1462,1613,1463,2,1
1462,1650,1463,2,1
1462,1656,1463,2,1
1462,1674,1463,2,1
1486,1636,1508,3,0
1505,1587,1506,2,1
1505,1602,1506,2,1
1505,1618,1506,2,1
1505,1643,1506,2,1
1506,1650,1507,2,1
1506,1656,1507,2,1
1506,1674,1507,2,1
1516,1626,1517,2,1
1530,1636,1552,3,0
1549,1587,1550,2,1
1549,1602,1550,2,1
1549,1618,1550,2,1
1549,1643,1550,2,1
1550,1650,1551,2,1
1550,1656,1551,2,1
1550,1674,1551,2,1
1573,1612,11,3,3
1574,1595,12,3,3
1606,1660,1308,0,4
1607,1677,337,0,4
1660,1606,1454,0,4
1677,1607,337,0,4
